"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2017","2017",2.43,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2018","2018",2.47,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2019","2019",2.49,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2020","2020",2.59,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2021","2021",2.62,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2010","2010",6.16,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2011","2011",6.01,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2012","2012",6.07,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2013","2013",5.98,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2014","2014",5.96,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2015","2015",5.91,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2016","2016",5.86,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2017","2017",5.79,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2018","2018",5.69,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2019","2019",5.67,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2020","2020",5.41,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","BEL","Belgium","2021","2021",5.78,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2010","2010",2.92,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2011","2011",2.88,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2012","2012",3.18,"E; B","Estimated value; Break"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2013","2013",3.12,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2014","2014",3.05,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2015","2015",3.03,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2016","2016",3.08,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2017","2017",3.03,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2018","2018",2.93,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2019","2019",2.92,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2020","2020",2.72,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2010","2010",4.58,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2011","2011",4.63,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2012","2012",4.8,"E; B","Estimated value; Break"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2013","2013",4.87,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2014","2014",4.76,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2015","2015",4.75,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2016","2016",4.85,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2017","2017",4.82,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2018","2018",4.72,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2019","2019",4.67,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","CAN","Canada","2020","2020",4.2,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","DNK","Denmark","2011","2011",2.74,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","FRA","France","2011","2011",2.95,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","FRA","France","2014","2014",2.94,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","FRA","France","2017","2017",2.98,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","FRA","France","2011","2011",4.93,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","FRA","France","2014","2014",4.91,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","FRA","France","2017","2017",5.06,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","DEU","Germany","2011","2011",4.02,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","DEU","Germany","2015","2015",4.38,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","DEU","Germany","2019","2019",4.44,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","DEU","Germany","2021","2021",5.04,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","DEU","Germany","2011","2011",5.27,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","DEU","Germany","2015","2015",5.35,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","DEU","Germany","2019","2019",5.43,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","DEU","Germany","2021","2021",5.64,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","IRL","Ireland","2010","2010",3.52,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","IRL","Ireland","2011","2011",3.37,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","IRL","Ireland","2012","2012",2.76,"B","Break"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","IRL","Ireland","2013","2013",2.74,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","IRL","Ireland","2014","2014",2.77,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","IRL","Ireland","2015","2015",2.71,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","IRL","Ireland","2016","2016",2.91,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","IRL","Ireland","2017","2017",2.92,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","IRL","Ireland","2018","2018",2.83,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","IRL","Ireland","2019","2019",2.94,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","IRL","Ireland","2020","2020",3.01,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2010","2010",3.12,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2011","2011",3.12,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2012","2012",3.18,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2013","2013",3.27,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2014","2014",3.42,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2015","2015",3.28,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2016","2016",3.25,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2017","2017",3.21,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2018","2018",3.22,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2019","2019",3.36,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2020","2020",2.99,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2010","2010",5.4,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2011","2011",5.77,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2012","2012",5.99,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2013","2013",6.07,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2014","2014",6.38,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2015","2015",6.46,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2016","2016",6.79,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2017","2017",6.96,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2018","2018",7.21,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2019","2019",7.62,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","KOR","Korea","2020","2020",6.83,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","LUX","Luxembourg","2010","2010",2.53,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","LUX","Luxembourg","2011","2011",2.68,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","LUX","Luxembourg","2012","2012",2.74,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","LUX","Luxembourg","2013","2013",2.65,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","LUX","Luxembourg","2014","2014",2.77,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","LUX","Luxembourg","2015","2015",2.76,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","LUX","Luxembourg","2010","2010",5.45,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","LUX","Luxembourg","2011","2011",5.57,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","LUX","Luxembourg","2012","2012",5.9,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","LUX","Luxembourg","2013","2013",5.91,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","LUX","Luxembourg","2014","2014",6.02,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","LUX","Luxembourg","2015","2015",5.91,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2010","2010",2.83,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2011","2011",2.87,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2012","2012",2.65,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2013","2013",2.46,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2014","2014",2.5,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2015","2015",2.36,"E; B","Estimated value; Break"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2016","2016",2.44,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2017","2017",2.38,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2018","2018",2.4,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2019","2019",2.43,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2020","2020",2.47,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2010","2010",5,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2011","2011",4.37,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2012","2012",4.29,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2013","2013",4.19,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2014","2014",4.3,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2015","2015",3.66,"E; B","Estimated value; Break"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2016","2016",3.63,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2017","2017",3.56,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2018","2018",3.37,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2019","2019",3.43,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","NLD","Netherlands","2020","2020",3.29,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","CHE","Switzerland","2019","2019",2.98,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","CHE","Switzerland","2020","2020",3.1,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","CHE","Switzerland","2019","2019",3.21,,
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","CHE","Switzerland","2020","2020",3.24,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","GBR","United Kingdom","2010","2010",3.52,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","GBR","United Kingdom","2011","2011",3.4,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","GBR","United Kingdom","2012","2012",3.34,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","GBR","United Kingdom","2013","2013",3.14,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","GBR","United Kingdom","2014","2014",3.15,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","GBR","United Kingdom","2015","2015",3.15,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","GBR","United Kingdom","2016","2016",3.21,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","GBR","United Kingdom","2017","2017",3.25,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","GBR","United Kingdom","2018","2018",3.28,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","GBR","United Kingdom","2019","2019",3.3,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","GBR","United Kingdom","2020","2020",3.43,,
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","EST","Estonia","2010","2010",1.94,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","EST","Estonia","2011","2011",2.54,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","EST","Estonia","2012","2012",1.95,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","EST","Estonia","2013","2013",2.09,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","EST","Estonia","2014","2014",2.02,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","EST","Estonia","2015","2015",2.16,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","EST","Estonia","2016","2016",2.25,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","EST","Estonia","2017","2017",2.34,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","EST","Estonia","2018","2018",2.37,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","EST","Estonia","2019","2019",2.59,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","EST","Estonia","2020","2020",2.94,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","EST","Estonia","2021","2021",3.1,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2010","2010",2.18,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2011","2011",2.24,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2012","2012",2.17,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2013","2013",2.33,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2014","2014",2.31,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2015","2015",2.35,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2016","2016",2.42,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2017","2017",2.38,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2018","2018",2.29,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2019","2019",2.36,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2020","2020",2.35,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2021","2021",2.27,"D; P","Difference in methodology; Provisional value"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2010","2010",3.79,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2011","2011",3.75,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2012","2012",3.49,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2013","2013",3.86,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2014","2014",3.93,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2015","2015",4.14,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2016","2016",3.92,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2017","2017",3.99,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2018","2018",3.72,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2019","2019",3.94,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2020","2020",3.93,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFAWMT","Self-employed, income per average wage","ISR","Israel","2021","2021",3.95,"D; P","Difference in methodology; Provisional value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","AUS","Australia","2010","2010",1.21,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","AUS","Australia","2011","2011",1.22,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","AUS","Australia","2012","2012",1.2,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","AUS","Australia","2013","2013",1.19,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","AUS","Australia","2014","2014",1.18,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","AUS","Australia","2015","2015",1.2,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","AUS","Australia","2016","2016",1.21,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","AUS","Australia","2017","2017",1.25,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","AUS","Australia","2018","2018",1.28,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","AUS","Australia","2019","2019",1.32,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","AUS","Australia","2020","2020",1.26,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2010","2010",2.54,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2011","2011",2.54,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2012","2012",2.55,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2013","2013",2.71,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2014","2014",2.74,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2015","2015",2.66,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2016","2016",2.63,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2017","2017",2.62,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2018","2018",2.47,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2019","2019",2.47,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2020","2020",2.54,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2021","2021",2.42,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2010","2010",1.49,"E; D","Estimated value; Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2011","2011",1.47,"E; D","Estimated value; Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2012","2012",1.48,"E; D","Estimated value; Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2013","2013",1.51,"E; D","Estimated value; Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2014","2014",1.49,"E; D","Estimated value; Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2015","2015",1.5,"E; D","Estimated value; Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2016","2016",1.49,"E; D","Estimated value; Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2017","2017",1.51,"E; D","Estimated value; Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2018","2018",1.5,"E; D","Estimated value; Difference in methodology"
